Instrument,Duration Minutes,Term
XAU/USD,273.0,Short Term (<1 Day)
XAU/USD,273.0,Short Term (<1 Day)
XAU/USD,273.0,Short Term (<1 Day)
XAU/USD,273.0,Short Term (<1 Day)
XAU/USD,273.0,Short Term (<1 Day)
XAU/USD,273.0,Short Term (<1 Day)
XAU/USD,273.0,Short Term (<1 Day)
XAU/USD,273.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,166.0,Short Term (<1 Day)
XAU/USD,185.0,Short Term (<1 Day)
XAU/USD,185.0,Short Term (<1 Day)
XAU/USD,186.0,Short Term (<1 Day)
XAU/USD,205.0,Short Term (<1 Day)
XAU/USD,205.0,Short Term (<1 Day)
XAU/USD,205.0,Short Term (<1 Day)
XAU/USD,212.0,Short Term (<1 Day)
XAU/USD,212.0,Short Term (<1 Day)
XAU/USD,212.0,Short Term (<1 Day)
XAU/USD,221.0,Short Term (<1 Day)
XAU/USD,221.0,Short Term (<1 Day)
XAU/USD,221.0,Short Term (<1 Day)
XAU/USD,222.0,Short Term (<1 Day)
XAU/USD,222.0,Short Term (<1 Day)
XAU/USD,222.0,Short Term (<1 Day)
XAU/USD,222.0,Short Term (<1 Day)
XAU/USD,222.0,Short Term (<1 Day)
XAU/USD,222.0,Short Term (<1 Day)
XAU/USD,222.0,Short Term (<1 Day)
XAU/USD,222.0,Short Term (<1 Day)
XAU/USD,223.0,Short Term (<1 Day)
XAU/USD,223.0,Short Term (<1 Day)
XAU/USD,250.0,Short Term (<1 Day)
XAU/USD,250.0,Short Term (<1 Day)
XAU/USD,250.0,Short Term (<1 Day)
XAU/USD,250.0,Short Term (<1 Day)
XAU/USD,90.0,Short Term (<1 Day)
XAU/USD,90.0,Short Term (<1 Day)
XAU/USD,90.0,Short Term (<1 Day)
XAU/USD,122.0,Short Term (<1 Day)
XAU/USD,188.0,Short Term (<1 Day)
XAU/USD,188.0,Short Term (<1 Day)
XAU/USD,188.0,Short Term (<1 Day)
XAU/USD,188.0,Short Term (<1 Day)
XAU/USD,187.0,Short Term (<1 Day)
XAU/USD,187.0,Short Term (<1 Day)
XAU/USD,185.0,Short Term (<1 Day)
XAU/USD,185.0,Short Term (<1 Day)
XAU/USD,185.0,Short Term (<1 Day)
XAU/USD,185.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,291.0,Short Term (<1 Day)
XAU/USD,293.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,294.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,295.0,Short Term (<1 Day)
XAU/USD,294.0,Short Term (<1 Day)
XAU/USD,294.0,Short Term (<1 Day)
XAU/USD,294.0,Short Term (<1 Day)
XAU/USD,294.0,Short Term (<1 Day)
XAU/USD,294.0,Short Term (<1 Day)
XAU/USD,293.0,Short Term (<1 Day)
XAU/USD,293.0,Short Term (<1 Day)
XAU/USD,293.0,Short Term (<1 Day)
XAU/USD,293.0,Short Term (<1 Day)
XAU/USD,293.0,Short Term (<1 Day)
XAU/USD,293.0,Short Term (<1 Day)
XAU/USD,293.0,Short Term (<1 Day)
XAU/USD,290.0,Short Term (<1 Day)
XAU/USD,290.0,Short Term (<1 Day)
XAU/USD,290.0,Short Term (<1 Day)
XAU/USD,263.0,Short Term (<1 Day)
XAU/USD,249.0,Short Term (<1 Day)
XAU/USD,251.0,Short Term (<1 Day)
XAU/USD,238.0,Short Term (<1 Day)
XAU/USD,238.0,Short Term (<1 Day)
XAU/USD,240.0,Short Term (<1 Day)
XAU/USD,240.0,Short Term (<1 Day)
XAU/USD,292.0,Short Term (<1 Day)
XAU/USD,292.0,Short Term (<1 Day)
XAU/USD,292.0,Short Term (<1 Day)
XAU/USD,292.0,Short Term (<1 Day)
XAU/USD,292.0,Short Term (<1 Day)
XAU/USD,292.0,Short Term (<1 Day)
XAU/USD,312.0,Short Term (<1 Day)
XAU/USD,312.0,Short Term (<1 Day)
XAU/USD,312.0,Short Term (<1 Day)
XAU/USD,312.0,Short Term (<1 Day)
XAU/USD,217.0,Short Term (<1 Day)
XAU/USD,217.0,Short Term (<1 Day)
XAU/USD,211.0,Short Term (<1 Day)
XAU/USD,229.0,Short Term (<1 Day)
XAU/USD,229.0,Short Term (<1 Day)
XAU/USD,229.0,Short Term (<1 Day)
XAU/USD,229.0,Short Term (<1 Day)
XAU/USD,229.0,Short Term (<1 Day)
XAU/USD,233.0,Short Term (<1 Day)
XAU/USD,233.0,Short Term (<1 Day)
XAU/USD,233.0,Short Term (<1 Day)
XAU/USD,233.0,Short Term (<1 Day)
XAU/USD,233.0,Short Term (<1 Day)
XAU/USD,233.0,Short Term (<1 Day)
XAU/USD,255.0,Short Term (<1 Day)
XAU/USD,255.0,Short Term (<1 Day)
XAU/USD,255.0,Short Term (<1 Day)
XAU/USD,255.0,Short Term (<1 Day)
XAU/USD,255.0,Short Term (<1 Day)
XAU/USD,255.0,Short Term (<1 Day)
XAU/USD,255.0,Short Term (<1 Day)
XAU/USD,255.0,Short Term (<1 Day)
XAU/USD,255.0,Short Term (<1 Day)
XAU/USD,255.0,Short Term (<1 Day)
XAU/USD,254.0,Short Term (<1 Day)
XAU/USD,254.0,Short Term (<1 Day)
XAU/USD,345.0,Short Term (<1 Day)
XAU/USD,345.0,Short Term (<1 Day)
XAU/USD,345.0,Short Term (<1 Day)
XAU/USD,345.0,Short Term (<1 Day)
XAU/USD,359.0,Short Term (<1 Day)
XAU/USD,359.0,Short Term (<1 Day)
XAU/USD,367.0,Short Term (<1 Day)
XAU/USD,367.0,Short Term (<1 Day)
XAU/USD,367.0,Short Term (<1 Day)
XAU/USD,366.0,Short Term (<1 Day)
XAU/USD,366.0,Short Term (<1 Day)
XAU/USD,826.0,Short Term (<1 Day)
XAU/USD,826.0,Short Term (<1 Day)
XAU/USD,826.0,Short Term (<1 Day)
XAU/USD,830.0,Short Term (<1 Day)
XAU/USD,830.0,Short Term (<1 Day)
XAU/USD,830.0,Short Term (<1 Day)
XAU/USD,830.0,Short Term (<1 Day)
XAU/USD,830.0,Short Term (<1 Day)
XAU/USD,830.0,Short Term (<1 Day)
XAU/USD,831.0,Short Term (<1 Day)
XAU/USD,831.0,Short Term (<1 Day)
XAU/USD,831.0,Short Term (<1 Day)
XAU/USD,831.0,Short Term (<1 Day)
XAU/USD,839.0,Short Term (<1 Day)
XAU/USD,839.0,Short Term (<1 Day)
XAU/USD,839.0,Short Term (<1 Day)
XAU/USD,839.0,Short Term (<1 Day)
XAU/USD,839.0,Short Term (<1 Day)
XAU/USD,839.0,Short Term (<1 Day)
XAU/USD,841.0,Short Term (<1 Day)
XAU/USD,841.0,Short Term (<1 Day)
XAU/USD,841.0,Short Term (<1 Day)
XAU/USD,842.0,Short Term (<1 Day)
XAU/USD,842.0,Short Term (<1 Day)
XAU/USD,843.0,Short Term (<1 Day)
XAU/USD,843.0,Short Term (<1 Day)
XAU/USD,843.0,Short Term (<1 Day)
XAU/USD,843.0,Short Term (<1 Day)
XAU/USD,848.0,Short Term (<1 Day)
XAU/USD,848.0,Short Term (<1 Day)
XAU/USD,848.0,Short Term (<1 Day)
XAU/USD,848.0,Short Term (<1 Day)
XAU/USD,848.0,Short Term (<1 Day)
XAU/USD,853.0,Short Term (<1 Day)
XAU/USD,853.0,Short Term (<1 Day)
XAU/USD,853.0,Short Term (<1 Day)
XAU/USD,853.0,Short Term (<1 Day)
XAU/USD,853.0,Short Term (<1 Day)
XAU/USD,853.0,Short Term (<1 Day)
XAU/USD,862.0,Short Term (<1 Day)
XAU/USD,862.0,Short Term (<1 Day)
XAU/USD,862.0,Short Term (<1 Day)
XAU/USD,862.0,Short Term (<1 Day)
XAU/USD,863.0,Short Term (<1 Day)
XAU/USD,863.0,Short Term (<1 Day)
XAU/USD,863.0,Short Term (<1 Day)
XAU/USD,863.0,Short Term (<1 Day)
XAU/USD,863.0,Short Term (<1 Day)
XAU/USD,863.0,Short Term (<1 Day)
XAU/USD,863.0,Short Term (<1 Day)
XAU/USD,863.0,Short Term (<1 Day)
XAU/USD,863.0,Short Term (<1 Day)
XAU/USD,863.0,Short Term (<1 Day)
XAU/USD,865.0,Short Term (<1 Day)
XAU/USD,865.0,Short Term (<1 Day)
XAU/USD,865.0,Short Term (<1 Day)
XAU/USD,863.0,Short Term (<1 Day)
XAU/USD,863.0,Short Term (<1 Day)
XAU/USD,864.0,Short Term (<1 Day)
XAU/USD,862.0,Short Term (<1 Day)
XAU/USD,862.0,Short Term (<1 Day)
XAU/USD,862.0,Short Term (<1 Day)
XAU/USD,862.0,Short Term (<1 Day)
XAU/USD,862.0,Short Term (<1 Day)
XAU/USD,862.0,Short Term (<1 Day)
XAU/USD,862.0,Short Term (<1 Day)
XAU/USD,864.0,Short Term (<1 Day)
XAU/USD,849.0,Short Term (<1 Day)
XAU/USD,849.0,Short Term (<1 Day)
XAU/USD,849.0,Short Term (<1 Day)
XAU/USD,846.0,Short Term (<1 Day)
XAU/USD,846.0,Short Term (<1 Day)
XAU/USD,839.0,Short Term (<1 Day)
XAU/USD,839.0,Short Term (<1 Day)
XAU/USD,839.0,Short Term (<1 Day)
XAU/USD,839.0,Short Term (<1 Day)
XAU/USD,839.0,Short Term (<1 Day)
XAU/USD,837.0,Short Term (<1 Day)
XAU/USD,837.0,Short Term (<1 Day)
XAU/USD,837.0,Short Term (<1 Day)
XAU/USD,837.0,Short Term (<1 Day)
XAU/USD,837.0,Short Term (<1 Day)
XAU/USD,837.0,Short Term (<1 Day)
XAU/USD,837.0,Short Term (<1 Day)
XAU/USD,837.0,Short Term (<1 Day)
XAU/USD,837.0,Short Term (<1 Day)
XAU/USD,837.0,Short Term (<1 Day)
XAU/USD,837.0,Short Term (<1 Day)
XAU/USD,838.0,Short Term (<1 Day)
XAU/USD,831.0,Short Term (<1 Day)
XAU/USD,830.0,Short Term (<1 Day)
XAU/USD,818.0,Short Term (<1 Day)
XAU/USD,818.0,Short Term (<1 Day)
XAU/USD,800.0,Short Term (<1 Day)
XAU/USD,800.0,Short Term (<1 Day)
XAU/USD,800.0,Short Term (<1 Day)
XAU/USD,800.0,Short Term (<1 Day)
XAU/USD,799.0,Short Term (<1 Day)
XAU/USD,799.0,Short Term (<1 Day)
XAU/USD,799.0,Short Term (<1 Day)
XAU/USD,797.0,Short Term (<1 Day)
XAU/USD,797.0,Short Term (<1 Day)
XAU/USD,790.0,Short Term (<1 Day)
XAU/USD,790.0,Short Term (<1 Day)
XAU/USD,700.0,Short Term (<1 Day)
XAU/USD,699.0,Short Term (<1 Day)
XAU/USD,686.0,Short Term (<1 Day)
XAU/USD,686.0,Short Term (<1 Day)
XAU/USD,686.0,Short Term (<1 Day)
XAU/USD,686.0,Short Term (<1 Day)
XAU/USD,658.0,Short Term (<1 Day)
XAU/USD,653.0,Short Term (<1 Day)
XAU/USD,650.0,Short Term (<1 Day)
XAU/USD,737.0,Short Term (<1 Day)
XAU/USD,737.0,Short Term (<1 Day)
XAU/USD,737.0,Short Term (<1 Day)
XAU/USD,734.0,Short Term (<1 Day)
XAU/USD,734.0,Short Term (<1 Day)
XAU/USD,734.0,Short Term (<1 Day)
XAU/USD,734.0,Short Term (<1 Day)
XAU/USD,734.0,Short Term (<1 Day)
XAU/USD,734.0,Short Term (<1 Day)
XAU/USD,734.0,Short Term (<1 Day)
XAU/USD,751.0,Short Term (<1 Day)
XAU/USD,750.0,Short Term (<1 Day)
XAU/USD,750.0,Short Term (<1 Day)
XAU/USD,744.0,Short Term (<1 Day)
XAU/USD,744.0,Short Term (<1 Day)
XAU/USD,744.0,Short Term (<1 Day)
XAU/USD,607.0,Short Term (<1 Day)
XAU/USD,607.0,Short Term (<1 Day)
XAU/USD,607.0,Short Term (<1 Day)
XAU/USD,608.0,Short Term (<1 Day)
XAU/USD,396.0,Short Term (<1 Day)
XAU/USD,396.0,Short Term (<1 Day)
XAU/USD,396.0,Short Term (<1 Day)
XAU/USD,374.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,384.0,Short Term (<1 Day)
XAU/USD,383.0,Short Term (<1 Day)
XAU/USD,248.0,Short Term (<1 Day)
XAU/USD,234.0,Short Term (<1 Day)
XAU/USD,234.0,Short Term (<1 Day)
XAU/USD,234.0,Short Term (<1 Day)
XAU/USD,227.0,Short Term (<1 Day)
XAU/USD,227.0,Short Term (<1 Day)
XAU/USD,227.0,Short Term (<1 Day)
XAU/USD,227.0,Short Term (<1 Day)
XAU/USD,227.0,Short Term (<1 Day)
XAU/USD,226.0,Short Term (<1 Day)
XAU/USD,225.0,Short Term (<1 Day)
XAU/USD,225.0,Short Term (<1 Day)
XAU/USD,225.0,Short Term (<1 Day)
XAU/USD,205.0,Short Term (<1 Day)
XAU/USD,205.0,Short Term (<1 Day)
XAU/USD,205.0,Short Term (<1 Day)
XAU/USD,205.0,Short Term (<1 Day)
XAU/USD,196.0,Short Term (<1 Day)
XAU/USD,196.0,Short Term (<1 Day)
XAU/USD,189.0,Short Term (<1 Day)
XAU/USD,189.0,Short Term (<1 Day)
XAU/USD,189.0,Short Term (<1 Day)
XAU/USD,194.0,Short Term (<1 Day)
XAU/USD,194.0,Short Term (<1 Day)
XAU/USD,198.0,Short Term (<1 Day)
XAU/USD,198.0,Short Term (<1 Day)
XAU/USD,198.0,Short Term (<1 Day)
XAU/USD,198.0,Short Term (<1 Day)
XAU/USD,198.0,Short Term (<1 Day)
XAU/USD,199.0,Short Term (<1 Day)
XAU/USD,199.0,Short Term (<1 Day)
XAU/USD,220.0,Short Term (<1 Day)
XAU/USD,221.0,Short Term (<1 Day)
XAU/USD,221.0,Short Term (<1 Day)
XAU/USD,225.0,Short Term (<1 Day)
XAU/USD,225.0,Short Term (<1 Day)
XAU/USD,217.0,Short Term (<1 Day)
XAU/USD,218.0,Short Term (<1 Day)
XAU/USD,218.0,Short Term (<1 Day)
XAU/USD,219.0,Short Term (<1 Day)
XAU/USD,219.0,Short Term (<1 Day)
XAU/USD,228.0,Short Term (<1 Day)
XAU/USD,228.0,Short Term (<1 Day)
XAU/USD,228.0,Short Term (<1 Day)
XAU/USD,228.0,Short Term (<1 Day)
XAU/USD,228.0,Short Term (<1 Day)
XAU/USD,230.0,Short Term (<1 Day)
XAU/USD,230.0,Short Term (<1 Day)
XAU/USD,238.0,Short Term (<1 Day)
XAU/USD,238.0,Short Term (<1 Day)
XAU/USD,238.0,Short Term (<1 Day)
XAU/USD,239.0,Short Term (<1 Day)
XAU/USD,239.0,Short Term (<1 Day)
XAU/USD,239.0,Short Term (<1 Day)
XAU/USD,239.0,Short Term (<1 Day)
XAU/USD,241.0,Short Term (<1 Day)
XAU/USD,241.0,Short Term (<1 Day)
XAU/USD,242.0,Short Term (<1 Day)
XAU/USD,242.0,Short Term (<1 Day)
XAU/USD,262.0,Short Term (<1 Day)
XAU/USD,262.0,Short Term (<1 Day)
XAU/USD,262.0,Short Term (<1 Day)
XAU/USD,276.0,Short Term (<1 Day)
XAU/USD,276.0,Short Term (<1 Day)
XAU/USD,311.0,Short Term (<1 Day)
XAU/USD,311.0,Short Term (<1 Day)
XAU/USD,313.0,Short Term (<1 Day)
XAU/USD,313.0,Short Term (<1 Day)
XAU/USD,315.0,Short Term (<1 Day)
XAU/USD,315.0,Short Term (<1 Day)
XAU/USD,315.0,Short Term (<1 Day)
XAU/USD,314.0,Short Term (<1 Day)
XAU/USD,314.0,Short Term (<1 Day)
XAU/USD,314.0,Short Term (<1 Day)
XAU/USD,314.0,Short Term (<1 Day)
XAU/USD,315.0,Short Term (<1 Day)
XAU/USD,315.0,Short Term (<1 Day)
XAU/USD,316.0,Short Term (<1 Day)
XAU/USD,316.0,Short Term (<1 Day)
XAU/USD,318.0,Short Term (<1 Day)
XAU/USD,318.0,Short Term (<1 Day)
XAU/USD,318.0,Short Term (<1 Day)
XAU/USD,320.0,Short Term (<1 Day)
XAU/USD,320.0,Short Term (<1 Day)
XAU/USD,320.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,337.0,Short Term (<1 Day)
XAU/USD,335.0,Short Term (<1 Day)
XAU/USD,335.0,Short Term (<1 Day)
XAU/USD,336.0,Short Term (<1 Day)
XAU/USD,372.0,Short Term (<1 Day)
XAU/USD,372.0,Short Term (<1 Day)
XAU/USD,372.0,Short Term (<1 Day)
XAU/USD,373.0,Short Term (<1 Day)
XAU/USD,373.0,Short Term (<1 Day)
XAU/USD,373.0,Short Term (<1 Day)
XAU/USD,374.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,375.0,Short Term (<1 Day)
XAU/USD,411.0,Short Term (<1 Day)
XAU/USD,411.0,Short Term (<1 Day)
XAU/USD,411.0,Short Term (<1 Day)
XAU/USD,412.0,Short Term (<1 Day)
XAU/USD,416.0,Short Term (<1 Day)
XAU/USD,427.0,Short Term (<1 Day)
XAU/USD,427.0,Short Term (<1 Day)
XAU/USD,427.0,Short Term (<1 Day)
XAU/USD,459.0,Short Term (<1 Day)
XAU/USD,459.0,Short Term (<1 Day)
XAU/USD,459.0,Short Term (<1 Day)
XAU/USD,459.0,Short Term (<1 Day)
XAU/USD,606.0,Short Term (<1 Day)
XAU/USD,608.0,Short Term (<1 Day)
XAU/USD,608.0,Short Term (<1 Day)
XAU/USD,608.0,Short Term (<1 Day)
XAU/USD,615.0,Short Term (<1 Day)
XAU/USD,623.0,Short Term (<1 Day)
XAU/USD,629.0,Short Term (<1 Day)
XAU/USD,630.0,Short Term (<1 Day)
XAU/USD,636.0,Short Term (<1 Day)
XAU/USD,642.0,Short Term (<1 Day)
XAU/USD,763.0,Short Term (<1 Day)
XAU/USD,763.0,Short Term (<1 Day)
XAU/USD,763.0,Short Term (<1 Day)
XAU/USD,763.0,Short Term (<1 Day)
XAU/USD,763.0,Short Term (<1 Day)
XAU/USD,763.0,Short Term (<1 Day)
XAU/USD,763.0,Short Term (<1 Day)
XAU/USD,764.0,Short Term (<1 Day)
XAU/USD,764.0,Short Term (<1 Day)
XAU/USD,784.0,Short Term (<1 Day)
XAU/USD,787.0,Short Term (<1 Day)
XAU/USD,787.0,Short Term (<1 Day)
XAU/USD,787.0,Short Term (<1 Day)
XAU/USD,787.0,Short Term (<1 Day)
XAU/USD,787.0,Short Term (<1 Day)
XAU/USD,793.0,Short Term (<1 Day)
XAU/USD,794.0,Short Term (<1 Day)
XAU/USD,794.0,Short Term (<1 Day)
XAU/USD,804.0,Short Term (<1 Day)
XAU/USD,804.0,Short Term (<1 Day)
XAU/USD,1092.0,Short Term (<1 Day)
XAU/USD,1106.0,Short Term (<1 Day)
XAU/USD,1122.0,Short Term (<1 Day)
XAU/USD,1133.0,Short Term (<1 Day)
XAU/USD,4082.0,Long Term (>1 Day)
XAU/USD,4102.0,Long Term (>1 Day)
XAU/USD,4139.0,Long Term (>1 Day)
XAU/USD,4139.0,Long Term (>1 Day)
XAU/USD,4139.0,Long Term (>1 Day)
XAU/USD,4140.0,Long Term (>1 Day)
XAU/USD,4148.0,Long Term (>1 Day)
XAU/USD,4164.0,Long Term (>1 Day)
XAU/USD,4175.0,Long Term (>1 Day)
XAU/USD,4175.0,Long Term (>1 Day)
XAU/USD,4175.0,Long Term (>1 Day)
XAU/USD,4205.0,Long Term (>1 Day)
XAU/USD,4205.0,Long Term (>1 Day)
XAU/USD,4205.0,Long Term (>1 Day)
XAU/USD,4197.0,Long Term (>1 Day)
XAU/USD,4197.0,Long Term (>1 Day)
XAU/USD,4197.0,Long Term (>1 Day)
XAU/USD,4197.0,Long Term (>1 Day)
XAU/USD,4198.0,Long Term (>1 Day)
XAU/USD,4233.0,Long Term (>1 Day)
XAU/USD,4233.0,Long Term (>1 Day)
XAU/USD,4233.0,Long Term (>1 Day)
XAU/USD,4233.0,Long Term (>1 Day)
XAU/USD,4233.0,Long Term (>1 Day)
XAU/USD,4233.0,Long Term (>1 Day)
XAU/USD,4239.0,Long Term (>1 Day)
XAU/USD,4239.0,Long Term (>1 Day)
XAU/USD,4254.0,Long Term (>1 Day)
XAU/USD,4255.0,Long Term (>1 Day)
XAU/USD,4255.0,Long Term (>1 Day)
XAU/USD,4255.0,Long Term (>1 Day)
XAU/USD,4255.0,Long Term (>1 Day)
XAU/USD,4255.0,Long Term (>1 Day)
XAU/USD,4255.0,Long Term (>1 Day)
XAU/USD,4255.0,Long Term (>1 Day)
XAU/USD,4259.0,Long Term (>1 Day)
XAU/USD,4260.0,Long Term (>1 Day)
XAU/USD,4266.0,Long Term (>1 Day)
XAU/USD,4266.0,Long Term (>1 Day)
XAU/USD,4266.0,Long Term (>1 Day)
XAU/USD,4612.0,Long Term (>1 Day)
XAU/USD,4615.0,Long Term (>1 Day)
XAU/USD,4615.0,Long Term (>1 Day)
XAU/USD,4759.0,Long Term (>1 Day)
XAU/USD,4765.0,Long Term (>1 Day)
XAU/USD,4771.0,Long Term (>1 Day)
XAU/USD,4771.0,Long Term (>1 Day)
XAU/USD,4771.0,Long Term (>1 Day)
XAU/USD,4771.0,Long Term (>1 Day)
XAU/USD,4772.0,Long Term (>1 Day)
XAU/USD,4772.0,Long Term (>1 Day)
XAU/USD,4772.0,Long Term (>1 Day)
XAU/USD,4772.0,Long Term (>1 Day)
XAU/USD,4772.0,Long Term (>1 Day)
XAU/USD,4772.0,Long Term (>1 Day)
XAU/USD,4772.0,Long Term (>1 Day)
XAU/USD,4772.0,Long Term (>1 Day)
XAU/USD,4772.0,Long Term (>1 Day)
XAU/USD,4772.0,Long Term (>1 Day)
XAU/USD,4772.0,Long Term (>1 Day)
XAU/USD,4843.0,Long Term (>1 Day)
XAU/USD,4899.0,Long Term (>1 Day)
XAU/USD,4900.0,Long Term (>1 Day)
XAU/USD,4900.0,Long Term (>1 Day)
XAU/USD,4900.0,Long Term (>1 Day)
XAU/USD,4900.0,Long Term (>1 Day)
XAU/USD,4900.0,Long Term (>1 Day)
XAU/USD,4900.0,Long Term (>1 Day)
XAU/USD,4907.0,Long Term (>1 Day)
XAU/USD,4907.0,Long Term (>1 Day)
XAU/USD,4907.0,Long Term (>1 Day)
XAU/USD,4907.0,Long Term (>1 Day)
XAU/USD,4906.0,Long Term (>1 Day)
XAU/USD,4906.0,Long Term (>1 Day)
XAU/USD,4907.0,Long Term (>1 Day)
XAU/USD,4907.0,Long Term (>1 Day)
XAU/USD,4934.0,Long Term (>1 Day)
XAU/USD,4938.0,Long Term (>1 Day)
XAU/USD,4938.0,Long Term (>1 Day)
XAU/USD,4938.0,Long Term (>1 Day)
XAU/USD,5005.0,Long Term (>1 Day)
XAU/USD,5005.0,Long Term (>1 Day)
XAU/USD,5029.0,Long Term (>1 Day)
XAU/USD,5033.0,Long Term (>1 Day)
XAU/USD,5147.0,Long Term (>1 Day)
XAU/USD,5147.0,Long Term (>1 Day)
XAU/USD,5147.0,Long Term (>1 Day)
XAU/USD,5147.0,Long Term (>1 Day)
XAU/USD,5147.0,Long Term (>1 Day)
XAU/USD,5148.0,Long Term (>1 Day)
XAU/USD,5148.0,Long Term (>1 Day)
XAU/USD,5148.0,Long Term (>1 Day)
XAU/USD,5148.0,Long Term (>1 Day)
XAU/USD,5148.0,Long Term (>1 Day)
XAU/USD,5148.0,Long Term (>1 Day)
XAU/USD,5148.0,Long Term (>1 Day)
XAU/USD,5148.0,Long Term (>1 Day)
XAU/USD,5148.0,Long Term (>1 Day)
XAU/USD,5162.0,Long Term (>1 Day)
XAU/USD,5162.0,Long Term (>1 Day)
XAU/USD,5162.0,Long Term (>1 Day)
XAU/USD,5162.0,Long Term (>1 Day)
XAU/USD,5162.0,Long Term (>1 Day)
XAU/USD,5173.0,Long Term (>1 Day)
XAU/USD,5173.0,Long Term (>1 Day)
XAU/USD,5173.0,Long Term (>1 Day)
XAU/USD,5173.0,Long Term (>1 Day)
XAU/USD,5191.0,Long Term (>1 Day)
XAU/USD,5192.0,Long Term (>1 Day)
XAU/USD,5192.0,Long Term (>1 Day)
XAU/USD,5192.0,Long Term (>1 Day)
XAU/USD,5199.0,Long Term (>1 Day)
XAU/USD,5246.0,Long Term (>1 Day)
XAU/USD,5246.0,Long Term (>1 Day)
